date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux1_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-08-26,753,355,563,884,2,1,398,1.3374777975133214,347.3333333333333,1506,86,88,8,66,16,53,39,76,1
2024-08-26,419,697,939,575,0,0,-278,0.44621938232161873,453.6666666666667,0,2,84,83,70,50,95,25,91,88
2024-08-26,649,761,223,182,1,1,-112,2.9103139013452917,607.0,649,66,8,73,35,62,39,37,74,9
2024-08-26,904,334,212,209,2,0,570,4.264150943396227,657.3333333333334,1808,70,37,36,28,13,52,34,73,43
2024-08-26,993,444,111,289,2,0,549,8.945945945945946,848.6666666666666,1986,99,21,26,36,58,43,86,38,69
2024-08-26,238,633,225,899,0,0,-395,1.0577777777777777,711.6666666666666,0,34,86,12,99,82,62,67,23,90
2024-08-26,610,959,664,350,0,0,-349,0.9186746987951807,613.6666666666666,0,14,48,40,86,49,1,58,37,34
2024-08-26,967,896,430,823,2,0,71,2.2488372093023257,605.0,1934,66,67,65,44,33,78,13,87,61
2024-08-26,944,880,382,390,0,1,64,2.4712041884816753,840.3333333333334,0,92,92,84,15,5,20,46,96,73
2024-08-26,358,565,239,744,2,1,-207,1.497907949790795,756.3333333333334,716,29,14,96,30,48,87,70,80,72
2024-08-26,772,869,500,300,1,0,-97,1.544,691.3333333333334,772,81,64,23,33,5,49,71,56,19
2024-08-26,789,640,196,896,0,0,149,4.025510204081633,639.6666666666666,0,74,53,43,49,68,80,41,43,34
2024-08-26,109,312,616,425,1,1,-203,0.17694805194805194,556.6666666666666,109,42,29,97,64,6,51,50,35,36
2024-08-26,360,562,668,610,1,1,-202,0.5389221556886228,419.3333333333333,360,59,92,59,81,96,8,18,98,71
2024-08-27,749,535,945,508,1,0,214,0.7925925925925926,406.0,749,39,19,8,61,76,98,65,69,53
2024-08-27,271,382,168,706,2,0,-111,1.6130952380952381,460.0,542,64,32,1,42,50,19,46,79,94
2024-08-27,997,661,217,889,1,1,336,4.594470046082949,672.3333333333334,997,28,99,55,55,0,82,64,44,79
2024-08-27,112,706,987,936,1,0,-594,0.11347517730496454,460.0,112,73,85,29,14,12,17,41,91,27
2024-08-27,267,562,158,607,1,1,-295,1.6898734177215189,458.6666666666667,267,91,76,21,47,42,83,37,95,69
2024-08-27,741,506,132,830,2,0,235,5.613636363636363,373.3333333333333,1482,94,6,74,48,26,29,12,25,31
2024-08-27,695,187,417,700,1,1,508,1.6666666666666667,567.6666666666666,695,18,7,80,80,70,64,43,10,91
2024-08-27,420,143,149,171,1,1,277,2.8187919463087248,618.6666666666666,420,2,27,99,43,2,23,23,51,10
2024-08-27,418,560,979,346,0,0,-142,0.42696629213483145,511.0,0,35,44,12,9,57,87,95,24,41
2024-08-27,712,377,588,740,2,1,335,1.2108843537414966,516.6666666666666,1424,42,72,70,19,88,46,29,30,22
2024-08-27,428,782,118,823,1,0,-354,3.6271186440677967,519.3333333333334,428,14,88,15,69,96,82,69,84,29
2024-08-27,884,520,825,954,0,0,364,1.0715151515151515,674.6666666666666,0,96,79,96,7,16,93,37,44,8
2024-08-27,876,800,296,707,2,0,76,2.9594594594594597,729.3333333333334,1752,40,73,44,44,44,89,96,66,91
2024-08-27,649,452,990,686,2,0,197,0.6555555555555556,803.0,1298,89,10,64,33,77,43,22,75,87
2024-08-27,518,795,549,665,2,1,-277,0.9435336976320583,681.0,1036,79,30,10,95,57,28,73,39,58
2024-08-27,705,614,658,443,2,0,91,1.0714285714285714,624.0,1410,35,11,69,50,55,76,56,45,27
2024-08-27,194,802,778,153,2,0,-608,0.2493573264781491,472.3333333333333,388,96,94,19,3,53,67,78,53,87
2024-08-27,916,729,551,829,2,0,187,1.662431941923775,605.0,1832,83,77,98,38,86,16,22,40,78
2024-08-27,680,118,388,627,1,0,562,1.7525773195876289,596.6666666666666,680,76,50,62,83,87,96,35,88,32
2024-08-27,417,122,240,710,1,1,295,1.7375,671.0,417,32,43,89,23,28,4,56,80,46
2024-08-27,335,512,183,631,1,0,-177,1.830601092896175,477.3333333333333,335,4,95,11,87,53,91,0,37,97
2024-08-27,433,129,793,657,1,1,304,0.5460277427490542,395.0,433,77,49,61,54,26,87,71,99,21
2024-08-28,984,906,490,292,0,1,78,2.0081632653061225,584.0,0,90,16,93,25,44,80,2,35,28
2024-08-28,475,207,690,994,1,1,268,0.6884057971014492,630.6666666666666,475,86,34,91,24,86,49,13,82,33
2024-08-28,558,466,314,157,2,0,92,1.7770700636942676,672.3333333333334,1116,13,0,90,35,30,39,80,43,41
2024-08-28,236,380,625,536,1,0,-144,0.3776,423.0,236,67,28,41,70,35,45,33,56,51
2024-08-28,687,227,314,210,1,0,460,2.1878980891719744,493.6666666666667,687,82,50,82,73,80,50,69,65,46
2024-08-28,646,328,502,228,2,0,318,1.2868525896414342,523.0,1292,46,63,68,57,60,10,68,80,73
2024-08-28,612,210,227,948,1,1,402,2.696035242290749,648.3333333333334,612,53,3,57,11,36,11,50,29,50
2024-08-28,395,235,921,805,1,1,160,0.42888165038002174,551.0,395,3,86,4,0,66,12,28,9,44
2024-08-28,419,461,576,951,1,0,-42,0.7274305555555556,475.3333333333333,419,93,27,26,49,35,63,98,98,93
2024-08-28,671,285,859,425,0,0,386,0.7811408614668219,495.0,0,82,15,27,24,4,7,81,60,74
2024-08-28,931,755,503,107,1,0,176,1.8508946322067594,673.6666666666666,931,94,62,25,79,45,64,47,62,33
2024-08-28,448,683,128,128,2,0,-235,3.5,683.3333333333334,896,94,75,90,4,78,8,93,35,20
2024-08-28,939,228,891,211,2,0,711,1.0538720538720538,772.6666666666666,1878,8,52,48,82,51,91,78,53,12
2024-08-28,878,975,437,772,1,0,-97,2.009153318077803,755.0,878,52,84,20,67,48,1,78,96,53
2024-08-28,972,360,930,230,1,0,612,1.0451612903225806,929.6666666666666,972,76,16,0,5,5,77,15,64,24
2024-08-28,328,614,813,287,1,1,-286,0.4034440344403444,726.0,328,77,39,91,25,9,12,56,81,20
2024-08-28,369,548,460,774,2,1,-179,0.8021739130434783,556.3333333333334,738,59,12,57,54,95,1,96,3,0
2024-08-28,927,999,668,808,2,1,-72,1.3877245508982037,541.3333333333334,1854,45,51,78,38,22,67,9,54,57
2024-08-28,897,203,491,574,0,1,694,1.8268839103869654,731.0,0,53,57,54,8,16,75,18,53,68
2024-08-28,390,582,317,463,0,0,-192,1.2302839116719242,738.0,0,73,95,80,44,83,47,66,90,85
2024-08-28,824,323,673,303,0,0,501,1.224368499257058,703.6666666666666,0,94,36,25,13,43,73,35,88,70
2024-08-28,264,931,768,311,2,0,-667,0.34375,492.6666666666667,528,36,78,83,54,40,2,3,63,12
2024-08-29,104,973,301,720,0,0,-869,0.34551495016611294,397.3333333333333,0,22,75,24,8,14,67,74,91,51
2024-08-29,950,965,116,375,1,0,-15,8.189655172413794,439.3333333333333,950,26,60,76,14,43,5,32,21,22
2024-08-29,478,590,421,172,1,1,-112,1.1353919239904988,510.6666666666667,478,69,78,32,36,57,86,27,24,20
2024-08-29,177,572,617,778,2,0,-395,0.28687196110210694,535.0,354,89,33,88,49,85,4,95,80,5
2024-08-29,509,109,669,871,0,1,400,0.7608370702541106,388.0,0,65,69,71,83,49,2,79,58,19
2024-08-29,673,504,424,342,1,0,169,1.5872641509433962,453.0,673,60,16,68,71,51,9,8,56,75
2024-08-29,231,995,511,886,2,1,-764,0.4520547945205479,471.0,462,76,19,5,95,69,42,74,53,39
2024-08-29,700,401,417,201,0,0,299,1.6786570743405276,534.6666666666666,0,50,72,22,20,67,18,5,43,8
2024-08-29,848,330,780,784,1,1,518,1.087179487179487,593.0,848,49,58,29,56,62,13,48,51,49
2024-08-29,141,830,181,270,0,0,-689,0.7790055248618785,563.0,0,18,68,77,18,57,20,90,75,27
2024-08-29,188,165,573,752,2,0,23,0.32809773123909247,392.3333333333333,376,0,86,53,92,22,42,75,15,10
2024-08-29,501,211,567,287,0,0,290,0.8835978835978836,276.6666666666667,0,39,32,86,57,43,27,21,15,95
2024-08-29,395,112,524,540,2,0,283,0.7538167938931297,361.3333333333333,790,31,77,10,94,82,20,47,80,74
2024-08-29,939,492,830,185,0,1,447,1.1313253012048192,611.6666666666666,0,21,16,30,5,94,35,20,54,87
2024-08-29,394,599,788,575,1,0,-205,0.5,576.0,394,92,56,5,3,43,23,32,60,55
2024-08-29,715,697,303,151,2,1,18,2.3597359735973598,682.6666666666666,1430,65,82,10,42,51,53,80,94,78
2024-08-29,625,333,682,210,2,0,292,0.9164222873900293,578.0,1250,39,96,76,92,66,37,55,78,34
2024-08-29,899,701,486,976,2,1,198,1.8497942386831276,746.3333333333334,1798,37,0,11,41,27,16,28,76,80
2024-08-29,790,413,877,953,0,0,377,0.9007981755986317,771.3333333333334,0,47,12,65,2,66,21,52,39,24
2024-08-29,736,665,197,142,0,0,71,3.736040609137056,808.3333333333334,0,54,26,52,0,77,82,39,90,98
2024-08-29,521,111,444,310,1,1,410,1.1734234234234233,682.3333333333334,521,74,69,98,54,17,44,73,20,18
2024-08-29,964,308,902,299,2,0,656,1.0687361419068737,740.3333333333334,1928,80,58,35,14,26,73,17,65,30
2024-08-30,122,113,307,909,2,0,9,0.3973941368078176,535.6666666666666,244,54,5,16,46,50,60,46,7,80
2024-08-30,674,732,613,957,0,1,-58,1.099510603588907,586.6666666666666,0,50,96,27,84,59,10,12,70,49
2024-08-30,242,517,735,851,0,0,-275,0.3292517006802721,346.0,0,59,93,91,45,73,60,26,9,86
2024-08-30,764,536,891,726,1,1,228,0.8574635241301908,560.0,764,7,98,21,57,48,37,61,56,62
2024-08-30,244,476,685,125,1,0,-232,0.3562043795620438,416.6666666666667,244,85,22,6,94,14,65,73,3,46
2024-08-30,324,119,265,398,0,1,205,1.2226415094339622,444.0,0,67,9,14,70,82,32,95,42,0
2024-08-30,602,686,121,176,2,1,-84,4.975206611570248,390.0,1204,74,50,95,80,72,42,44,99,57
2024-08-30,920,854,253,236,1,1,66,3.6363636363636362,615.3333333333334,920,71,18,10,82,67,30,2,98,9
2024-08-30,715,834,538,119,0,1,-119,1.328996282527881,745.6666666666666,0,8,50,23,38,14,34,21,62,7
2024-08-30,203,169,394,539,0,0,34,0.5152284263959391,612.6666666666666,0,89,91,66,2,50,36,26,42,25
2024-08-30,138,923,318,310,2,0,-785,0.4339622641509434,352.0,276,1,86,29,29,47,46,54,66,33
2024-08-30,297,310,768,851,0,1,-13,0.38671875,212.66666666666666,0,79,67,69,34,71,99,66,81,18
2024-08-30,745,200,594,650,0,0,545,1.254208754208754,393.3333333333333,0,94,83,65,56,0,22,32,50,77
2024-08-30,678,797,329,534,1,0,-119,2.060790273556231,573.3333333333334,678,69,82,60,28,6,35,1,55,71
2024-08-30,490,231,119,879,0,0,259,4.117647058823529,637.6666666666666,0,84,41,77,49,52,39,74,42,0
2024-08-30,278,722,652,306,0,1,-444,0.4263803680981595,482.0,0,89,90,40,61,30,89,45,23,47
2024-08-30,653,480,247,538,1,0,173,2.6437246963562755,473.6666666666667,653,58,56,81,51,17,88,73,95,24
2024-08-30,547,231,207,878,2,0,316,2.642512077294686,492.6666666666667,1094,18,97,50,13,11,80,32,33,23
2024-08-30,599,119,502,765,2,1,480,1.1932270916334662,599.6666666666666,1198,27,67,43,34,47,14,57,58,46
2024-08-30,114,635,695,141,1,0,-521,0.16402877697841728,420.0,114,71,37,94,27,29,36,6,1,83
2024-08-30,722,326,582,510,1,1,396,1.2405498281786942,478.3333333333333,722,13,61,12,57,96,3,14,1,93
2024-08-31,768,253,466,622,2,1,515,1.648068669527897,534.6666666666666,1536,23,6,89,29,6,21,25,9,68
2024-08-31,388,904,933,905,2,1,-516,0.41586280814576637,626.0,776,43,70,11,89,91,80,10,22,66
2024-08-31,577,841,513,709,2,0,-264,1.124756335282651,577.6666666666666,1154,55,49,81,6,2,21,37,14,31
2024-08-31,330,568,408,526,2,0,-238,0.8088235294117647,431.6666666666667,660,89,51,8,38,62,80,26,75,16
2024-08-31,519,921,901,374,2,1,-402,0.5760266370699223,475.3333333333333,1038,94,25,84,94,5,77,6,16,60
2024-08-31,256,970,934,547,1,1,-714,0.2740899357601713,368.3333333333333,256,50,25,47,68,94,77,0,81,68
2024-08-31,649,504,233,983,0,1,145,2.7854077253218885,474.6666666666667,0,31,18,48,34,14,16,73,13,10
2024-08-31,540,301,818,841,2,1,239,0.6601466992665037,481.6666666666667,1080,49,8,52,51,70,71,20,80,37
2024-08-31,196,137,382,468,2,1,59,0.5130890052356021,461.6666666666667,392,40,60,55,13,42,97,78,78,67
2024-08-31,510,871,877,319,0,1,-361,0.5815279361459521,415.3333333333333,0,65,19,39,62,93,89,29,75,18
2024-08-31,388,287,172,676,0,0,101,2.255813953488372,364.6666666666667,0,24,49,23,35,90,93,93,15,86
2024-08-31,353,156,580,966,0,1,197,0.6086206896551725,417.0,0,60,79,97,90,80,85,7,31,16
2024-08-31,295,119,451,331,0,1,176,0.6541019955654102,345.3333333333333,0,65,80,71,23,17,79,87,22,12
2024-08-31,697,372,659,427,0,1,325,1.0576631259484066,448.3333333333333,0,41,21,32,39,21,93,82,33,90
2024-08-31,933,218,425,542,0,0,715,2.195294117647059,641.6666666666666,0,64,12,22,28,60,79,2,97,0
2024-08-31,621,682,844,151,1,0,-61,0.735781990521327,750.3333333333334,621,35,11,76,52,60,37,54,15,1
2024-08-31,616,615,542,985,0,0,1,1.136531365313653,723.3333333333334,0,75,9,53,21,52,23,14,33,81
2024-08-31,734,320,199,475,0,0,414,3.6884422110552766,657.0,0,8,64,52,71,25,99,35,70,99
2024-08-31,941,625,158,362,1,1,316,5.955696202531645,763.6666666666666,941,35,95,48,14,90,98,5,32,96
2024-08-31,964,614,607,366,0,0,350,1.588138385502471,879.6666666666666,0,91,29,77,68,39,5,41,67,99
2024-08-31,217,827,357,458,2,1,-610,0.6078431372549019,707.3333333333334,434,37,7,77,63,87,67,49,42,65
2024-08-31,905,840,512,416,2,1,65,1.767578125,695.3333333333334,1810,32,20,79,3,7,81,17,63,67
2024-09-01,258,435,551,423,0,1,-177,0.46823956442831216,460.0,0,41,21,48,74,20,5,82,70,15
2024-09-01,914,797,164,765,1,1,117,5.573170731707317,692.3333333333334,914,60,17,59,17,92,25,49,17,3
2024-09-01,327,154,694,969,2,1,173,0.4711815561959654,499.6666666666667,654,45,65,89,41,42,90,29,67,56
2024-09-01,976,599,253,977,1,1,377,3.857707509881423,739.0,976,85,47,89,29,20,40,76,60,72
2024-09-01,315,999,365,751,2,0,-684,0.863013698630137,539.3333333333334,630,88,43,64,14,2,74,38,74,84
2024-09-01,795,987,920,662,0,0,-192,0.8641304347826086,695.3333333333334,0,60,8,31,69,30,37,11,19,22
2024-09-01,114,865,178,728,1,0,-751,0.6404494382022472,408.0,114,17,66,78,54,26,79,97,10,1
2024-09-01,256,635,414,520,1,0,-379,0.6183574879227053,388.3333333333333,256,69,53,20,52,26,82,58,78,66
2024-09-01,747,261,761,145,1,0,486,0.9816031537450722,372.3333333333333,747,81,25,17,15,72,42,75,45,86
2024-09-01,360,769,659,920,2,1,-409,0.5462822458270106,454.3333333333333,720,79,84,93,72,56,52,43,63,25
2024-09-01,256,693,990,699,2,0,-437,0.2585858585858586,454.3333333333333,512,14,93,59,33,96,14,87,80,6
2024-09-01,146,258,347,819,2,0,-112,0.4207492795389049,254.0,292,47,91,12,26,32,89,3,97,99
2024-09-01,423,287,889,988,0,0,136,0.47581552305961755,275.0,0,71,99,23,12,89,55,35,75,43
2024-09-01,943,159,967,368,2,1,784,0.9751809720785936,504.0,1886,12,25,29,99,91,55,47,27,32
2024-09-01,784,916,709,700,0,1,-132,1.1057827926657264,716.6666666666666,0,42,33,1,26,43,30,13,47,63
2024-09-01,229,418,513,480,1,1,-189,0.44639376218323584,652.0,229,59,7,82,72,42,82,80,34,35
2024-09-01,510,977,124,217,1,0,-467,4.112903225806452,507.6666666666667,510,56,9,24,68,30,56,48,7,3
2024-09-01,194,310,383,665,0,0,-116,0.5065274151436031,311.0,0,70,47,49,85,64,50,66,90,22
2024-09-01,726,505,548,215,2,0,221,1.3248175182481752,476.6666666666667,1452,16,54,13,30,83,23,86,21,24
2024-09-01,854,763,980,729,0,0,91,0.8714285714285714,591.3333333333334,0,49,53,5,2,75,57,76,23,89
2024-09-01,391,208,400,359,1,0,183,0.9775,657.0,391,31,77,75,29,16,72,8,65,91
2024-09-01,893,175,167,174,1,1,718,5.347305389221557,712.6666666666666,893,21,39,83,20,14,86,20,94,91
2024-09-02,910,641,106,579,0,0,269,8.584905660377359,731.3333333333334,0,54,14,86,98,33,3,71,85,84
2024-09-02,382,413,916,404,2,1,-31,0.4170305676855895,728.3333333333334,764,56,80,29,5,79,9,80,63,73
2024-09-02,168,216,236,106,2,0,-48,0.711864406779661,486.6666666666667,336,12,17,29,91,3,62,15,64,26
2024-09-02,759,967,263,465,0,1,-208,2.8859315589353614,436.3333333333333,0,46,95,37,31,71,72,15,13,50
2024-09-02,110,803,182,733,0,1,-693,0.6043956043956044,345.6666666666667,0,86,22,57,41,97,82,27,24,78
2024-09-02,353,118,996,622,2,1,235,0.35441767068273095,407.3333333333333,706,61,61,93,61,88,14,50,99,80
2024-09-02,941,531,749,447,1,1,410,1.2563417890520694,468.0,941,53,45,40,88,78,97,55,99,98
2024-09-02,971,784,519,537,0,0,187,1.8709055876685934,755.0,0,28,86,93,31,27,62,79,2,68
2024-09-02,649,839,172,314,2,0,-190,3.7732558139534884,853.6666666666666,1298,21,98,56,98,72,18,56,4,79
2024-09-02,233,449,336,528,2,0,-216,0.6934523809523809,617.6666666666666,466,64,38,35,85,1,62,51,64,22
2024-09-02,811,282,145,890,1,1,529,5.593103448275862,564.3333333333334,811,28,14,63,87,16,55,45,53,8
2024-09-02,122,212,717,597,1,0,-90,0.1701534170153417,388.6666666666667,122,47,52,97,38,57,20,77,18,32
2024-09-02,914,282,899,639,1,0,632,1.0166852057842046,615.6666666666666,914,4,87,15,63,73,33,37,96,34
2024-09-02,445,580,361,846,1,0,-135,1.2326869806094183,493.6666666666667,445,34,63,87,29,8,16,83,53,49
2024-09-02,401,245,275,466,1,0,156,1.4581818181818182,586.6666666666666,401,73,62,77,62,30,17,47,93,23
2024-09-02,462,930,265,412,0,1,-468,1.7433962264150944,436.0,0,82,91,89,95,65,80,40,75,87
2024-09-02,495,727,756,637,2,1,-232,0.6547619047619048,452.6666666666667,990,70,79,71,30,87,65,97,9,23
2024-09-02,317,212,941,153,0,0,105,0.3368756641870351,424.6666666666667,0,45,15,13,86,61,50,58,97,18
2024-09-02,240,862,469,640,0,0,-622,0.511727078891258,350.6666666666667,0,34,69,30,39,18,64,92,15,38
2024-09-02,715,575,894,566,0,0,140,0.7997762863534675,424.0,0,44,65,65,32,80,42,66,45,60
2024-09-02,309,862,153,964,0,1,-553,2.019607843137255,421.3333333333333,0,12,12,67,62,73,56,73,28,24
2024-09-02,722,402,789,263,0,1,320,0.9150823827629911,582.0,0,9,46,64,24,54,9,83,14,94
2024-09-03,715,924,518,881,1,1,-209,1.3803088803088803,582.0,715,65,8,54,35,27,36,65,47,24
2024-09-03,927,217,855,433,1,0,710,1.0842105263157895,788.0,927,69,62,83,23,91,47,26,10,26
2024-09-03,782,912,606,646,2,1,-130,1.2904290429042904,808.0,1564,71,33,77,94,49,68,31,33,31
2024-09-03,559,260,440,897,0,1,299,1.2704545454545455,756.0,0,99,80,39,57,64,55,55,35,10
2024-09-03,455,500,226,447,2,1,-45,2.0132743362831858,598.6666666666666,910,24,90,24,38,2,75,9,29,68
2024-09-03,423,297,508,372,1,1,126,0.8326771653543307,479.0,423,43,28,24,45,78,35,39,98,32
2024-09-03,232,359,466,819,1,1,-127,0.4978540772532189,370.0,232,59,36,2,76,51,30,16,72,18
2024-09-03,987,759,370,849,1,0,228,2.6675675675675676,547.3333333333334,987,46,42,68,9,9,54,57,81,15
2024-09-03,904,851,743,513,0,0,53,1.2166890982503364,707.6666666666666,0,39,85,25,86,20,37,96,18,98
2024-09-03,939,146,704,599,0,0,793,1.3338068181818181,943.3333333333334,0,6,63,39,81,36,72,5,67,10
2024-09-03,226,498,478,192,1,0,-272,0.47280334728033474,689.6666666666666,226,45,23,37,31,14,89,38,69,74
2024-09-03,205,809,172,784,2,1,-604,1.191860465116279,456.6666666666667,410,22,70,37,96,86,14,17,32,73
2024-09-03,703,658,347,178,2,0,45,2.025936599423631,378.0,1406,82,33,67,35,77,15,72,95,97
2024-09-03,898,177,959,721,1,0,721,0.9363920750782064,602.0,898,45,47,6,27,78,76,71,79,68
2024-09-03,477,223,884,316,2,0,254,0.5395927601809954,692.6666666666666,954,85,11,93,15,73,88,88,74,86
2024-09-03,150,174,142,457,1,1,-24,1.056338028169014,508.3333333333333,150,12,22,29,15,8,93,94,21,54
2024-09-03,128,970,476,717,2,0,-842,0.2689075630252101,251.66666666666666,256,20,78,18,17,43,52,41,35,24
2024-09-03,561,236,140,606,1,1,325,4.007142857142857,279.6666666666667,561,0,96,34,7,38,55,3,22,92
2024-09-03,395,701,269,658,2,1,-306,1.4684014869888475,361.3333333333333,790,18,12,32,79,4,6,19,62,76
2024-09-03,396,499,311,280,0,1,-103,1.2733118971061093,450.6666666666667,0,59,86,32,74,24,56,27,25,95
2024-09-03,825,936,592,675,1,0,-111,1.3935810810810811,538.6666666666666,825,32,95,77,69,55,54,39,59,33
2024-09-03,878,604,779,345,1,1,274,1.1270860077021823,699.6666666666666,878,3,44,37,0,89,51,64,94,11
2024-09-04,506,599,138,343,2,0,-93,3.6666666666666665,736.3333333333334,1012,2,98,9,61,63,3,43,92,87
2024-09-04,868,672,468,605,1,0,196,1.8547008547008548,750.6666666666666,868,90,64,56,75,71,42,22,4,20
2024-09-04,913,237,856,521,1,0,676,1.066588785046729,762.3333333333334,913,51,46,27,37,85,39,56,53,28
2024-09-04,712,149,250,419,1,1,563,2.848,831.0,712,98,57,77,91,51,29,46,37,50
2024-09-04,504,870,210,186,0,1,-366,2.4,709.6666666666666,0,27,4,99,44,88,9,12,61,22
2024-09-04,445,718,579,316,0,0,-273,0.768566493955095,553.6666666666666,0,69,76,37,57,75,93,15,24,32
2024-09-04,721,724,535,589,2,1,-3,1.347663551401869,556.6666666666666,1442,69,4,15,80,8,6,89,97,7
2024-09-04,519,961,146,618,0,1,-442,3.5547945205479454,561.6666666666666,0,54,59,20,0,9,35,54,11,41
2024-09-04,281,353,674,377,2,1,-72,0.4169139465875371,507.0,562,56,95,91,31,9,34,94,21,76
2024-09-04,924,729,836,948,0,0,195,1.105263157894737,574.6666666666666,0,86,20,96,7,72,87,64,8,68
2024-09-04,100,809,465,821,2,1,-709,0.21505376344086022,435.0,200,96,23,5,39,61,38,80,83,40
2024-09-04,930,948,168,268,0,1,-18,5.535714285714286,651.3333333333334,0,15,17,40,55,89,35,15,28,73
2024-09-04,666,976,398,429,0,0,-310,1.6733668341708543,565.3333333333334,0,23,20,14,62,98,19,36,43,62
2024-09-04,470,662,901,749,2,1,-192,0.5216426193118757,688.6666666666666,940,68,53,2,87,90,48,51,92,13
2024-09-04,760,856,395,540,1,0,-96,1.9240506329113924,632.0,760,40,9,42,73,59,95,9,26,87
2024-09-04,530,525,302,490,1,1,5,1.7549668874172186,586.6666666666666,530,76,23,46,73,94,58,37,54,61
2024-09-04,408,646,160,595,0,1,-238,2.55,566.0,0,46,84,98,35,18,48,43,80,74
2024-09-04,236,401,929,480,2,1,-165,0.25403659849300325,391.3333333333333,472,75,88,13,88,37,89,94,4,45
2024-09-04,301,680,413,405,1,1,-379,0.7288135593220338,315.0,301,68,59,65,56,5,25,73,51,66
2024-09-04,535,448,260,841,2,1,87,2.0576923076923075,357.3333333333333,1070,30,56,28,73,14,35,53,12,92
2024-09-04,412,931,430,919,1,1,-519,0.958139534883721,416.0,412,91,22,3,82,92,42,97,41,52
2024-09-04,216,148,627,772,2,0,68,0.3444976076555024,387.6666666666667,432,91,21,25,44,46,98,50,14,51
2024-09-05,765,173,437,612,0,1,592,1.7505720823798627,464.3333333333333,0,29,67,11,78,44,42,51,78,93
2024-09-05,902,803,705,847,2,1,99,1.2794326241134752,627.6666666666666,1804,17,33,1,79,4,98,69,17,6
2024-09-05,674,360,403,287,1,1,314,1.6724565756823822,780.3333333333334,674,43,69,16,1,77,75,91,49,80
2024-09-05,343,455,602,615,0,0,-112,0.5697674418604651,639.6666666666666,0,26,27,34,92,52,32,91,1,83
2024-09-05,636,681,749,743,2,0,-45,0.8491321762349799,551.0,1272,98,94,9,67,65,99,58,86,53
2024-09-05,701,701,437,526,1,0,0,1.6041189931350115,560.0,701,25,98,85,49,61,77,12,12,10
2024-09-05,174,359,649,601,0,1,-185,0.26810477657935283,503.6666666666667,0,59,38,42,28,22,96,40,67,24
2024-09-05,905,737,738,829,2,1,168,1.2262872628726287,593.3333333333334,1810,17,41,20,94,43,44,11,46,58
